"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34106","Can start reserving a room","","Thu Mar 05 07:44:00 UTC 2026","passed","Thu Mar 05 07:44:34 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","26945","1st picture of the 1st card is loaded","","Thu Mar 05 07:43:41 UTC 2026","passed","Thu Mar 05 07:44:08 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","9408","Booking form is loaded","","Thu Mar 05 07:43:31 UTC 2026","passed","Thu Mar 05 07:43:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","41529","Reservation is working","","Thu Mar 05 07:43:31 UTC 2026","passed","Thu Mar 05 07:44:12 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomComplete"
"","10082","Main page can be opened and loaded","","Thu Mar 05 07:43:31 UTC 2026","passed","Thu Mar 05 07:43:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","11147","Backend is working","","Thu Mar 05 07:43:31 UTC 2026","passed","Thu Mar 05 07:43:42 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","44967","Search results via API","","Thu Mar 05 07:43:31 UTC 2026","passed","Thu Mar 05 07:44:15 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","37243","Pay online is working","","Thu Mar 05 07:43:41 UTC 2026","passed","Thu Mar 05 07:44:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","29604","Pay online is loading","","Thu Mar 05 07:43:31 UTC 2026","passed","Thu Mar 05 07:44:00 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","31965","Search results can be opened and displayed","","Thu Mar 05 07:43:31 UTC 2026","passed","Thu Mar 05 07:44:02 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","64942","All the pictures are loaded","","Thu Mar 05 07:43:31 UTC 2026","passed","Thu Mar 05 07:44:35 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
