"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9601","Pay online is working","","Sat May 23 16:54:04 UTC 2026","passed","Sat May 23 16:54:14 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","11459","Pay online is loading","","Sat May 23 16:54:02 UTC 2026","passed","Sat May 23 16:54:14 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","20119","Search results via API","","Sat May 23 16:53:42 UTC 2026","passed","Sat May 23 16:54:02 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","16593","1st picture of the 1st card is loaded","","Sat May 23 16:53:48 UTC 2026","passed","Sat May 23 16:54:04 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","5764","Main page can be opened and loaded","","Sat May 23 16:53:42 UTC 2026","passed","Sat May 23 16:53:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","0","Can start reserving a room","","Sat May 23 16:54:04 UTC 2026","skipped","Sat May 23 16:54:04 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","1","All the pictures are loaded","","Sat May 23 16:53:42 UTC 2026","skipped","Sat May 23 16:53:42 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","4152","Booking form is loaded","","Sat May 23 16:54:02 UTC 2026","passed","Sat May 23 16:54:06 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","22443","Search results can be opened and displayed","","Sat May 23 16:53:42 UTC 2026","passed","Sat May 23 16:54:05 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","10277","Backend is working","","Sat May 23 16:53:42 UTC 2026","passed","Sat May 23 16:53:52 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
