"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","29133","1st picture of the 1st card is loaded","","Wed Mar 11 07:45:10 UTC 2026","passed","Wed Mar 11 07:45:39 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","28413","Search results can be opened and displayed","","Wed Mar 11 07:44:59 UTC 2026","passed","Wed Mar 11 07:45:28 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","41663","Can start reserving a room","","Wed Mar 11 07:45:18 UTC 2026","passed","Wed Mar 11 07:46:00 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","44353","Reservation is working","","Wed Mar 11 07:44:59 UTC 2026","passed","Wed Mar 11 07:45:44 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomComplete"
"","11298","Backend is working","","Wed Mar 11 07:44:59 UTC 2026","passed","Wed Mar 11 07:45:10 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","61492","All the pictures are loaded","","Wed Mar 11 07:44:59 UTC 2026","passed","Wed Mar 11 07:46:01 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","18735","Pay online is loading","","Wed Mar 11 07:44:59 UTC 2026","passed","Wed Mar 11 07:45:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","9990","Booking form is loaded","","Wed Mar 11 07:44:59 UTC 2026","passed","Wed Mar 11 07:45:09 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","26293","Pay online is working","","Wed Mar 11 07:45:10 UTC 2026","passed","Wed Mar 11 07:45:36 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","9737","Main page can be opened and loaded","","Wed Mar 11 07:44:59 UTC 2026","passed","Wed Mar 11 07:45:09 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","38898","Search results via API","","Wed Mar 11 07:44:59 UTC 2026","passed","Wed Mar 11 07:45:38 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
