"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7195","Booking form is loaded","","Wed May 13 09:23:22 UTC 2026","passed","Wed May 13 09:23:29 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","15935","Backend is working","","Wed May 13 09:23:22 UTC 2026","passed","Wed May 13 09:23:38 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","19215","Search results can be opened and displayed","","Wed May 13 09:23:22 UTC 2026","passed","Wed May 13 09:23:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","26009","Search results via API","","Wed May 13 09:23:38 UTC 2026","passed","Wed May 13 09:24:04 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","66534","Can start reserving a room","","Wed May 13 09:35:08 UTC 2026","failed","Wed May 13 09:36:14 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","8107","Pay online is loading","","Wed May 13 09:23:29 UTC 2026","passed","Wed May 13 09:23:37 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","17446","1st picture of the 1st card is loaded","","Wed May 13 09:23:29 UTC 2026","passed","Wed May 13 09:23:47 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","4","All the pictures are loaded","","Wed May 13 09:23:22 UTC 2026","skipped","Wed May 13 09:23:22 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","7477","Main page can be opened and loaded","","Wed May 13 09:23:22 UTC 2026","passed","Wed May 13 09:23:29 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","8273","Pay online is working","","Wed May 13 09:23:37 UTC 2026","passed","Wed May 13 09:23:46 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
