"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4728","Booking form is loaded","","Fri May 08 05:16:05 UTC 2026","passed","Fri May 08 05:16:10 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","55657","Pay online is working","","Fri May 08 05:33:42 UTC 2026","failed","Fri May 08 05:34:37 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","55267","Search results can be opened and displayed","","Fri May 08 05:33:42 UTC 2026","failed","Fri May 08 05:34:37 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","51080","Can start reserving a room","","Fri May 08 05:34:37 UTC 2026","failed","Fri May 08 05:35:28 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","11805","Backend is working","","Fri May 08 05:15:41 UTC 2026","passed","Fri May 08 05:15:53 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","55981","1st picture of the 1st card is loaded","","Fri May 08 05:33:42 UTC 2026","failed","Fri May 08 05:34:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","55100","Pay online is loading","","Fri May 08 05:33:42 UTC 2026","failed","Fri May 08 05:34:37 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","0","All the pictures are loaded","","Fri May 08 05:15:41 UTC 2026","skipped","Fri May 08 05:15:41 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","6947","Main page can be opened and loaded","","Fri May 08 05:15:41 UTC 2026","passed","Fri May 08 05:15:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","23866","Search results via API","","Fri May 08 05:15:41 UTC 2026","passed","Fri May 08 05:16:05 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
