"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21947","Search results via API","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7620","Booking form is loaded","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","7820","Main page can be opened and loaded","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","1","All the pictures are loaded","","2026-05-30","skipped","2026-05-30","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","21895","Search results can be opened and displayed","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","11772","Pay online is working","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","20491","1st picture of the 1st card is loaded","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","36499","Can start reserving a room","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","8958","Pay online is loading","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","13862","Backend is working","","2026-05-30","passed","2026-05-30","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
