"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7967","Main page can be opened and loaded","","Wed Mar 25 16:56:05 UTC 2026","passed","Wed Mar 25 16:56:13 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","19043","Can start reserving a room","","Wed Mar 25 16:56:27 UTC 2026","passed","Wed Mar 25 16:56:46 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","20458","Search results via API","","Wed Mar 25 16:56:17 UTC 2026","passed","Wed Mar 25 16:56:38 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7687","Booking form is loaded","","Wed Mar 25 16:56:05 UTC 2026","passed","Wed Mar 25 16:56:13 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","0","All the pictures are loaded","","Wed Mar 25 16:56:05 UTC 2026","skipped","Wed Mar 25 16:56:05 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","19688","1st picture of the 1st card is loaded","","Wed Mar 25 16:56:13 UTC 2026","passed","Wed Mar 25 16:56:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","8135","Pay online is loading","","Wed Mar 25 16:56:13 UTC 2026","passed","Wed Mar 25 16:56:21 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","21762","Search results can be opened and displayed","","Wed Mar 25 16:56:05 UTC 2026","passed","Wed Mar 25 16:56:27 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","8876","Pay online is working","","Wed Mar 25 16:56:21 UTC 2026","passed","Wed Mar 25 16:56:30 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","12493","Backend is working","","Wed Mar 25 16:56:05 UTC 2026","passed","Wed Mar 25 16:56:17 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
