"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8540","Pay online is working","","Fri Mar 20 13:56:44 UTC 2026","passed","Fri Mar 20 13:56:52 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","14570","Search results can be opened and displayed","","Fri Mar 20 13:56:27 UTC 2026","passed","Fri Mar 20 13:56:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","8805","Backend is working","","Fri Mar 20 13:56:26 UTC 2026","passed","Fri Mar 20 13:56:35 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","7247","Pay online is loading","","Fri Mar 20 13:56:44 UTC 2026","passed","Fri Mar 20 13:56:51 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","4210","Booking form is loaded","","Fri Mar 20 13:56:41 UTC 2026","passed","Fri Mar 20 13:56:45 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","17106","Search results via API","","Fri Mar 20 13:56:26 UTC 2026","passed","Fri Mar 20 13:56:44 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","1","All the pictures are loaded","","Fri Mar 20 13:56:26 UTC 2026","skipped","Fri Mar 20 13:56:26 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","6533","Main page can be opened and loaded","","Fri Mar 20 13:56:26 UTC 2026","passed","Fri Mar 20 13:56:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","12713","1st picture of the 1st card is loaded","","Fri Mar 20 13:56:33 UTC 2026","passed","Fri Mar 20 13:56:46 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","12985","Can start reserving a room","","Fri Mar 20 13:56:45 UTC 2026","passed","Fri Mar 20 13:56:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
