"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19836","Search results can be opened and displayed","","Sat May 23 09:11:01 UTC 2026","passed","Sat May 23 09:11:21 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","9703","Pay online is working","","Sat May 23 09:11:16 UTC 2026","passed","Sat May 23 09:11:26 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","10830","Backend is working","","Sat May 23 09:11:01 UTC 2026","passed","Sat May 23 09:11:12 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","21589","Search results via API","","Sat May 23 09:11:12 UTC 2026","passed","Sat May 23 09:11:33 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","8826","Pay online is loading","","Sat May 23 09:11:07 UTC 2026","passed","Sat May 23 09:11:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","6349","Booking form is loaded","","Sat May 23 09:11:01 UTC 2026","passed","Sat May 23 09:11:07 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","0","Can start reserving a room","","Sat May 23 09:11:21 UTC 2026","skipped","Sat May 23 09:11:21 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","0","Reservation is working","","Sat May 23 09:11:07 UTC 2026","skipped","Sat May 23 09:11:07 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomComplete"
"","19767","1st picture of the 1st card is loaded","","Sat May 23 09:11:07 UTC 2026","passed","Sat May 23 09:11:27 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","1","All the pictures are loaded","","Sat May 23 09:11:01 UTC 2026","skipped","Sat May 23 09:11:01 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","6664","Main page can be opened and loaded","","Sat May 23 09:11:01 UTC 2026","passed","Sat May 23 09:11:07 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
