"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15868","Can start reserving a room","","Sun Mar 29 23:28:53 UTC 2026","passed","Sun Mar 29 23:29:09 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","20799","Search results can be opened and displayed","","Sun Mar 29 23:28:32 UTC 2026","passed","Sun Mar 29 23:28:53 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","14285","Search results via API","","Sun Mar 29 23:28:42 UTC 2026","passed","Sun Mar 29 23:28:56 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7345","Pay online is loading","","Sun Mar 29 23:28:39 UTC 2026","passed","Sun Mar 29 23:28:47 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","7142","Main page can be opened and loaded","","Sun Mar 29 23:28:32 UTC 2026","passed","Sun Mar 29 23:28:39 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","9775","Pay online is working","","Sun Mar 29 23:28:47 UTC 2026","passed","Sun Mar 29 23:28:56 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","15335","1st picture of the 1st card is loaded","","Sun Mar 29 23:28:39 UTC 2026","passed","Sun Mar 29 23:28:55 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","9707","Backend is working","","Sun Mar 29 23:28:32 UTC 2026","passed","Sun Mar 29 23:28:42 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","5","All the pictures are loaded","","Sun Mar 29 23:28:32 UTC 2026","skipped","Sun Mar 29 23:28:32 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","6823","Booking form is loaded","","Sun Mar 29 23:28:32 UTC 2026","passed","Sun Mar 29 23:28:39 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
