"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","All the pictures are loaded","","2026-06-19","skipped","2026-06-19","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","20535","Search results via API","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","24957","Can start reserving a room","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","6734","Booking form is loaded","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","10970","Pay online is loading","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","13259","Pay online is working","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","22550","1st picture of the 1st card is loaded","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","22410","Search results can be opened and displayed","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","13585","Backend is working","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","6980","Main page can be opened and loaded","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
