"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9631","Pay online is working","","Wed Apr 15 07:22:09 UTC 2026","passed","Wed Apr 15 07:22:19 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","14127","Search results via API","","Wed Apr 15 07:22:04 UTC 2026","passed","Wed Apr 15 07:22:18 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","6978","Main page can be opened and loaded","","Wed Apr 15 07:21:54 UTC 2026","passed","Wed Apr 15 07:22:01 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","13233","Can start reserving a room","","Wed Apr 15 07:22:11 UTC 2026","passed","Wed Apr 15 07:22:25 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","17213","Search results can be opened and displayed","","Wed Apr 15 07:21:54 UTC 2026","passed","Wed Apr 15 07:22:11 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","6730","Booking form is loaded","","Wed Apr 15 07:21:54 UTC 2026","passed","Wed Apr 15 07:22:01 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","9690","Backend is working","","Wed Apr 15 07:21:54 UTC 2026","passed","Wed Apr 15 07:22:04 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","1","All the pictures are loaded","","Wed Apr 15 07:21:54 UTC 2026","skipped","Wed Apr 15 07:21:54 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","13125","1st picture of the 1st card is loaded","","Wed Apr 15 07:22:01 UTC 2026","passed","Wed Apr 15 07:22:14 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","7933","Pay online is loading","","Wed Apr 15 07:22:01 UTC 2026","passed","Wed Apr 15 07:22:09 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
