"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17925","Search results via API","","Thu Mar 12 21:35:34 UTC 2026","passed","Thu Mar 12 21:35:52 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","21612","Search results can be opened and displayed","","Thu Mar 12 21:35:24 UTC 2026","passed","Thu Mar 12 21:35:46 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","17203","1st picture of the 1st card is loaded","","Thu Mar 12 21:35:32 UTC 2026","passed","Thu Mar 12 21:35:49 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","7441","Booking form is loaded","","Thu Mar 12 21:35:24 UTC 2026","passed","Thu Mar 12 21:35:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","10459","Backend is working","","Thu Mar 12 21:35:24 UTC 2026","passed","Thu Mar 12 21:35:34 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","17394","Can start reserving a room","","Thu Mar 12 21:35:46 UTC 2026","passed","Thu Mar 12 21:36:03 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","8717","Pay online is working","","Thu Mar 12 21:35:39 UTC 2026","passed","Thu Mar 12 21:35:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","7918","Main page can be opened and loaded","","Thu Mar 12 21:35:24 UTC 2026","passed","Thu Mar 12 21:35:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","2","All the pictures are loaded","","Thu Mar 12 21:35:24 UTC 2026","skipped","Thu Mar 12 21:35:24 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","7343","Pay online is loading","","Thu Mar 12 21:35:32 UTC 2026","passed","Thu Mar 12 21:35:39 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
