"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","61173","1st picture of the 1st card is loaded","","2026-07-15","failed","2026-07-15","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","10901","Backend is working","","2026-07-15","passed","2026-07-15","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","1","All the pictures are loaded","","2026-07-15","skipped","2026-07-15","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","7258","Booking form is loaded","","2026-07-15","passed","2026-07-15","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","31885","Can start reserving a room","","2026-07-15","passed","2026-07-15","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","7563","Main page can be opened and loaded","","2026-07-15","passed","2026-07-15","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","16993","Pay online is loading","","2026-07-15","passed","2026-07-15","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","61058","Search results can be opened and displayed","","2026-07-15","failed","2026-07-15","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","12428","Pay online is working","","2026-07-15","passed","2026-07-15","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","19028","Search results via API","","2026-07-15","passed","2026-07-15","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
