"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7366","Main page can be opened and loaded","","Fri Mar 20 03:42:57 UTC 2026","passed","Fri Mar 20 03:43:04 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","16131","Search results can be opened and displayed","","Fri Mar 20 03:42:57 UTC 2026","passed","Fri Mar 20 03:43:13 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","12246","1st picture of the 1st card is loaded","","Fri Mar 20 03:43:04 UTC 2026","passed","Fri Mar 20 03:43:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","9405","Backend is working","","Fri Mar 20 03:42:57 UTC 2026","passed","Fri Mar 20 03:43:06 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","7179","Booking form is loaded","","Fri Mar 20 03:42:57 UTC 2026","passed","Fri Mar 20 03:43:04 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","7539","Pay online is working","","Fri Mar 20 03:43:11 UTC 2026","passed","Fri Mar 20 03:43:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","11862","Can start reserving a room","","Fri Mar 20 03:43:13 UTC 2026","passed","Fri Mar 20 03:43:25 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","6467","Pay online is loading","","Fri Mar 20 03:43:04 UTC 2026","passed","Fri Mar 20 03:43:11 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","1","All the pictures are loaded","","Fri Mar 20 03:42:57 UTC 2026","skipped","Fri Mar 20 03:42:57 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","13845","Search results via API","","Fri Mar 20 03:43:06 UTC 2026","passed","Fri Mar 20 03:43:20 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
