"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7663","Pay online is loading","","Sun Mar 22 21:47:48 UTC 2026","passed","Sun Mar 22 21:47:55 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","6497","Main page can be opened and loaded","","Sun Mar 22 21:47:31 UTC 2026","passed","Sun Mar 22 21:47:37 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","15818","Can start reserving a room","","Sun Mar 22 21:47:52 UTC 2026","passed","Sun Mar 22 21:48:08 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","16846","Search results can be opened and displayed","","Sun Mar 22 21:47:31 UTC 2026","passed","Sun Mar 22 21:47:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7","All the pictures are loaded","","Sun Mar 22 21:47:31 UTC 2026","skipped","Sun Mar 22 21:47:31 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","14597","1st picture of the 1st card is loaded","","Sun Mar 22 21:47:37 UTC 2026","passed","Sun Mar 22 21:47:52 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","8587","Backend is working","","Sun Mar 22 21:47:31 UTC 2026","passed","Sun Mar 22 21:47:39 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","16999","Search results via API","","Sun Mar 22 21:47:31 UTC 2026","passed","Sun Mar 22 21:47:48 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","8443","Pay online is working","","Sun Mar 22 21:47:48 UTC 2026","passed","Sun Mar 22 21:47:56 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","5164","Booking form is loaded","","Sun Mar 22 21:47:48 UTC 2026","passed","Sun Mar 22 21:47:53 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
