"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13049","Can start reserving a room","","Sun Apr 05 15:53:51 UTC 2026","passed","Sun Apr 05 15:54:04 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","13220","1st picture of the 1st card is loaded","","Sun Apr 05 15:53:38 UTC 2026","passed","Sun Apr 05 15:53:51 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","7143","Booking form is loaded","","Sun Apr 05 15:53:30 UTC 2026","passed","Sun Apr 05 15:53:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","6741","Pay online is loading","","Sun Apr 05 15:53:38 UTC 2026","passed","Sun Apr 05 15:53:44 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","7631","Main page can be opened and loaded","","Sun Apr 05 15:53:30 UTC 2026","passed","Sun Apr 05 15:53:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","8211","Pay online is working","","Sun Apr 05 15:53:44 UTC 2026","passed","Sun Apr 05 15:53:53 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","21326","Search results can be opened and displayed","","Sun Apr 05 15:53:30 UTC 2026","passed","Sun Apr 05 15:53:52 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","13600","Search results via API","","Sun Apr 05 15:53:42 UTC 2026","passed","Sun Apr 05 15:53:55 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","3","All the pictures are loaded","","Sun Apr 05 15:53:30 UTC 2026","skipped","Sun Apr 05 15:53:30 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","11342","Backend is working","","Sun Apr 05 15:53:30 UTC 2026","passed","Sun Apr 05 15:53:42 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
