"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","23782","Search results can be opened and displayed","","Tue Apr 14 11:35:40 UTC 2026","passed","Tue Apr 14 11:36:03 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","9448","Pay online is loading","","Tue Apr 14 11:35:47 UTC 2026","passed","Tue Apr 14 11:35:56 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","7322","Main page can be opened and loaded","","Tue Apr 14 11:35:40 UTC 2026","passed","Tue Apr 14 11:35:47 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","19634","Can start reserving a room","","Tue Apr 14 11:36:03 UTC 2026","passed","Tue Apr 14 11:36:23 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","19962","Search results via API","","Tue Apr 14 11:35:52 UTC 2026","passed","Tue Apr 14 11:36:12 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","10262","Pay online is working","","Tue Apr 14 11:35:56 UTC 2026","passed","Tue Apr 14 11:36:07 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","7016","Booking form is loaded","","Tue Apr 14 11:35:40 UTC 2026","passed","Tue Apr 14 11:35:47 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","12168","Backend is working","","Tue Apr 14 11:35:40 UTC 2026","passed","Tue Apr 14 11:35:52 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","0","All the pictures are loaded","","Tue Apr 14 11:35:40 UTC 2026","skipped","Tue Apr 14 11:35:40 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","19478","1st picture of the 1st card is loaded","","Tue Apr 14 11:35:47 UTC 2026","passed","Tue Apr 14 11:36:06 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
