"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8726","Pay online is working","","Fri Mar 13 12:39:07 UTC 2026","passed","Fri Mar 13 12:39:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","12272","1st picture of the 1st card is loaded","","Fri Mar 13 12:38:58 UTC 2026","passed","Fri Mar 13 12:39:10 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","8691","Backend is working","","Fri Mar 13 12:38:51 UTC 2026","passed","Fri Mar 13 12:38:59 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","14166","Search results via API","","Fri Mar 13 12:38:59 UTC 2026","passed","Fri Mar 13 12:39:14 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7177","Main page can be opened and loaded","","Fri Mar 13 12:38:51 UTC 2026","passed","Fri Mar 13 12:38:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","17817","Search results can be opened and displayed","","Fri Mar 13 12:38:51 UTC 2026","passed","Fri Mar 13 12:39:08 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","9130","Pay online is loading","","Fri Mar 13 12:38:58 UTC 2026","passed","Fri Mar 13 12:39:07 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","1","All the pictures are loaded","","Fri Mar 13 12:38:51 UTC 2026","skipped","Fri Mar 13 12:38:51 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","14519","Can start reserving a room","","Fri Mar 13 12:39:09 UTC 2026","passed","Fri Mar 13 12:39:23 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","6741","Booking form is loaded","","Fri Mar 13 12:38:51 UTC 2026","passed","Fri Mar 13 12:38:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
