"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8024","Main page can be opened and loaded","","Sun Apr 26 06:02:24 UTC 2026","passed","Sun Apr 26 06:02:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","7648","Booking form is loaded","","Sun Apr 26 06:02:25 UTC 2026","passed","Sun Apr 26 06:02:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","13319","Pay online is loading","","Sun Apr 26 06:02:32 UTC 2026","passed","Sun Apr 26 06:02:46 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","12755","Backend is working","","Sun Apr 26 06:02:24 UTC 2026","passed","Sun Apr 26 06:02:37 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","1","All the pictures are loaded","","Sun Apr 26 06:02:24 UTC 2026","skipped","Sun Apr 26 06:02:24 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","25275","Search results can be opened and displayed","","Sun Apr 26 06:02:24 UTC 2026","passed","Sun Apr 26 06:02:50 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","21014","Can start reserving a room","","Sun Apr 26 06:02:50 UTC 2026","passed","Sun Apr 26 06:03:11 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","21604","Search results via API","","Sun Apr 26 06:02:37 UTC 2026","passed","Sun Apr 26 06:02:59 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","21486","1st picture of the 1st card is loaded","","Sun Apr 26 06:02:32 UTC 2026","passed","Sun Apr 26 06:02:54 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","13927","Pay online is working","","Sun Apr 26 06:02:46 UTC 2026","passed","Sun Apr 26 06:03:00 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
