"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14284","Search results via API","","Sat Mar 21 20:18:04 UTC 2026","passed","Sat Mar 21 20:18:18 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","9293","Backend is working","","Sat Mar 21 20:17:55 UTC 2026","passed","Sat Mar 21 20:18:04 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","6923","Booking form is loaded","","Sat Mar 21 20:17:55 UTC 2026","passed","Sat Mar 21 20:18:02 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","0","All the pictures are loaded","","Sat Mar 21 20:17:55 UTC 2026","skipped","Sat Mar 21 20:17:55 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","15059","Can start reserving a room","","Sat Mar 21 20:18:14 UTC 2026","passed","Sat Mar 21 20:18:29 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","18780","Search results can be opened and displayed","","Sat Mar 21 20:17:55 UTC 2026","passed","Sat Mar 21 20:18:14 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7868","Pay online is working","","Sat Mar 21 20:18:08 UTC 2026","passed","Sat Mar 21 20:18:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","7154","Main page can be opened and loaded","","Sat Mar 21 20:17:55 UTC 2026","passed","Sat Mar 21 20:18:02 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","6123","Pay online is loading","","Sat Mar 21 20:18:02 UTC 2026","passed","Sat Mar 21 20:18:08 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","15232","1st picture of the 1st card is loaded","","Sat Mar 21 20:18:02 UTC 2026","passed","Sat Mar 21 20:18:17 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
