"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7137","Booking form is loaded","","Tue Apr 07 06:19:37 UTC 2026","passed","Tue Apr 07 06:19:44 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","1","All the pictures are loaded","","Tue Apr 07 06:19:37 UTC 2026","skipped","Tue Apr 07 06:19:37 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","7380","Main page can be opened and loaded","","Tue Apr 07 06:19:37 UTC 2026","passed","Tue Apr 07 06:19:44 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","49908","1st picture of the 1st card is loaded","","Tue Apr 07 06:19:44 UTC 2026","passed","Tue Apr 07 06:20:34 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","92173","Pay online is working","","Tue Apr 07 06:35:43 UTC 2026","broken","Tue Apr 07 06:37:15 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","10228","Backend is working","","Tue Apr 07 06:19:37 UTC 2026","passed","Tue Apr 07 06:19:47 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","20741","Search results can be opened and displayed","","Tue Apr 07 06:19:37 UTC 2026","passed","Tue Apr 07 06:19:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","14891","Search results via API","","Tue Apr 07 06:19:47 UTC 2026","passed","Tue Apr 07 06:20:02 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","11545","Pay online is loading","","Tue Apr 07 06:19:44 UTC 2026","passed","Tue Apr 07 06:19:56 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","15582","Can start reserving a room","","Tue Apr 07 06:19:58 UTC 2026","passed","Tue Apr 07 06:20:13 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
