"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","34324","Reservation is working","","Wed Mar 11 12:09:47 UTC 2026","passed","Wed Mar 11 12:10:21 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomComplete"
"","11344","Backend is working","","Wed Mar 11 12:09:47 UTC 2026","passed","Wed Mar 11 12:09:58 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","10314","Booking form is loaded","","Wed Mar 11 12:09:47 UTC 2026","passed","Wed Mar 11 12:09:57 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","41917","1st picture of the 1st card is loaded","","Wed Mar 11 12:10:02 UTC 2026","passed","Wed Mar 11 12:10:44 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","80747","All the pictures are loaded","","Wed Mar 11 12:09:47 UTC 2026","passed","Wed Mar 11 12:11:07 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","39670","Search results via API","","Wed Mar 11 12:09:47 UTC 2026","passed","Wed Mar 11 12:10:26 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","33458","Pay online is loading","","Wed Mar 11 12:11:46 UTC 2026","broken","Wed Mar 11 12:12:20 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","23838","Search results can be opened and displayed","","Wed Mar 11 12:11:10 UTC 2026","passed","Wed Mar 11 12:11:34 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","15634","Main page can be opened and loaded","","Wed Mar 11 12:09:47 UTC 2026","passed","Wed Mar 11 12:10:02 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","33236","Can start reserving a room","","Wed Mar 11 12:10:17 UTC 2026","passed","Wed Mar 11 12:10:50 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","18619","Pay online is working","","Wed Mar 11 12:09:58 UTC 2026","passed","Wed Mar 11 12:10:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
