"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16992","Can start reserving a room","","Thu Mar 26 23:56:05 UTC 2026","passed","Thu Mar 26 23:56:22 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","4689","Booking form is loaded","","Thu Mar 26 23:56:25 UTC 2026","passed","Thu Mar 26 23:56:29 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","3","All the pictures are loaded","","Thu Mar 26 23:55:44 UTC 2026","skipped","Thu Mar 26 23:55:44 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","15914","1st picture of the 1st card is loaded","","Thu Mar 26 23:55:51 UTC 2026","passed","Thu Mar 26 23:56:07 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","15610","Search results via API","","Thu Mar 26 23:55:54 UTC 2026","passed","Thu Mar 26 23:56:10 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","21632","Search results can be opened and displayed","","Thu Mar 26 23:55:44 UTC 2026","passed","Thu Mar 26 23:56:06 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","8300","Pay online is working","","Thu Mar 26 23:55:57 UTC 2026","passed","Thu Mar 26 23:56:05 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","10127","Backend is working","","Thu Mar 26 23:55:44 UTC 2026","passed","Thu Mar 26 23:55:54 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","5568","Pay online is loading","","Thu Mar 26 23:55:51 UTC 2026","passed","Thu Mar 26 23:55:57 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","7169","Main page can be opened and loaded","","Thu Mar 26 23:55:44 UTC 2026","passed","Thu Mar 26 23:55:51 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
