"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10356","Backend is working","","Sun May 03 18:45:33 UTC 2026","passed","Sun May 03 18:45:44 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","17756","1st picture of the 1st card is loaded","","Sun May 03 18:45:41 UTC 2026","passed","Sun May 03 18:45:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","17593","Can start reserving a room","","Sun May 03 18:45:54 UTC 2026","passed","Sun May 03 18:46:12 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","12012","Pay online is working","","Sun May 03 18:45:51 UTC 2026","passed","Sun May 03 18:46:03 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","20822","Search results can be opened and displayed","","Sun May 03 18:45:33 UTC 2026","passed","Sun May 03 18:45:54 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7458","Main page can be opened and loaded","","Sun May 03 18:45:33 UTC 2026","passed","Sun May 03 18:45:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","4","All the pictures are loaded","","Sun May 03 18:45:33 UTC 2026","skipped","Sun May 03 18:45:33 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","17216","Search results via API","","Sun May 03 18:45:44 UTC 2026","passed","Sun May 03 18:46:01 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","10070","Pay online is loading","","Sun May 03 18:45:41 UTC 2026","passed","Sun May 03 18:45:51 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","7115","Booking form is loaded","","Sun May 03 18:45:34 UTC 2026","passed","Sun May 03 18:45:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
