"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20007","1st picture of the 1st card is loaded","","Mon May 25 22:52:40 UTC 2026","passed","Mon May 25 22:53:00 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","25864","Search results via API","","Mon May 25 22:52:33 UTC 2026","passed","Mon May 25 22:52:59 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","11224","Pay online is working","","Mon May 25 22:53:03 UTC 2026","passed","Mon May 25 22:53:15 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","0","All the pictures are loaded","","Mon May 25 22:52:33 UTC 2026","skipped","Mon May 25 22:52:33 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","12587","Backend is working","","Mon May 25 22:52:33 UTC 2026","passed","Mon May 25 22:52:46 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","18048","Search results can be opened and displayed","","Mon May 25 22:53:34 UTC 2026","passed","Mon May 25 22:53:52 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","4425","Booking form is loaded","","Mon May 25 22:52:59 UTC 2026","passed","Mon May 25 22:53:03 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","6663","Main page can be opened and loaded","","Mon May 25 22:52:33 UTC 2026","passed","Mon May 25 22:52:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","8828","Pay online is loading","","Mon May 25 22:52:59 UTC 2026","passed","Mon May 25 22:53:08 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","31744","Can start reserving a room","","Mon May 25 22:53:00 UTC 2026","passed","Mon May 25 22:53:31 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
