"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7071","Booking form is loaded","","Thu Mar 19 15:11:09 UTC 2026","passed","Thu Mar 19 15:11:17 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","7255","Main page can be opened and loaded","","Thu Mar 19 15:11:09 UTC 2026","passed","Thu Mar 19 15:11:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","9078","Pay online is working","","Thu Mar 19 15:11:24 UTC 2026","passed","Thu Mar 19 15:11:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","7213","Pay online is loading","","Thu Mar 19 15:11:17 UTC 2026","passed","Thu Mar 19 15:11:24 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","16469","1st picture of the 1st card is loaded","","Thu Mar 19 15:11:17 UTC 2026","passed","Thu Mar 19 15:11:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","1","All the pictures are loaded","","Thu Mar 19 15:11:09 UTC 2026","skipped","Thu Mar 19 15:11:09 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","15771","Can start reserving a room","","Thu Mar 19 15:11:29 UTC 2026","passed","Thu Mar 19 15:11:45 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","19937","Search results can be opened and displayed","","Thu Mar 19 15:11:09 UTC 2026","passed","Thu Mar 19 15:11:29 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","15025","Search results via API","","Thu Mar 19 15:11:19 UTC 2026","passed","Thu Mar 19 15:11:34 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","9396","Backend is working","","Thu Mar 19 15:11:09 UTC 2026","passed","Thu Mar 19 15:11:19 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
