"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11990","Backend is working","","2026-07-06","passed","2026-07-06","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","13558","Pay online is working","","2026-07-06","passed","2026-07-06","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","27595","1st picture of the 1st card is loaded","","2026-07-06","passed","2026-07-06","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","7575","Booking form is loaded","","2026-07-06","passed","2026-07-06","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","28245","Can start reserving a room","","2026-07-06","passed","2026-07-06","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","13360","Pay online is loading","","2026-07-06","passed","2026-07-06","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","23663","Search results can be opened and displayed","","2026-07-06","passed","2026-07-06","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","18291","Search results via API","","2026-07-06","passed","2026-07-06","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","1","All the pictures are loaded","","2026-07-06","skipped","2026-07-06","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","7846","Main page can be opened and loaded","","2026-07-06","passed","2026-07-06","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
