"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","All the pictures are loaded","","Tue May 19 02:55:07 UTC 2026","skipped","Tue May 19 02:55:07 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","20589","Search results via API","","Tue May 19 02:55:20 UTC 2026","passed","Tue May 19 02:55:41 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","6859","Booking form is loaded","","Tue May 19 02:55:08 UTC 2026","passed","Tue May 19 02:55:15 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","0","Can start reserving a room","","Tue May 19 02:55:25 UTC 2026","skipped","Tue May 19 02:55:25 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","15429","1st picture of the 1st card is loaded","","Tue May 19 02:55:15 UTC 2026","passed","Tue May 19 02:55:30 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","12632","Backend is working","","Tue May 19 02:55:07 UTC 2026","passed","Tue May 19 02:55:20 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","6047","Pay online is loading","","Tue May 19 02:55:15 UTC 2026","passed","Tue May 19 02:55:21 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","17870","Search results can be opened and displayed","","Tue May 19 02:55:07 UTC 2026","passed","Tue May 19 02:55:25 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","6342","Pay online is working","","Tue May 19 02:55:21 UTC 2026","passed","Tue May 19 02:55:27 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","7078","Main page can be opened and loaded","","Tue May 19 02:55:07 UTC 2026","passed","Tue May 19 02:55:15 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
