"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7316","Main page can be opened and loaded","","Sun Apr 05 10:26:15 UTC 2026","passed","Sun Apr 05 10:26:23 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","10936","Backend is working","","Sun Apr 05 10:26:15 UTC 2026","passed","Sun Apr 05 10:26:26 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","22127","Search results can be opened and displayed","","Sun Apr 05 10:26:15 UTC 2026","passed","Sun Apr 05 10:26:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7036","Booking form is loaded","","Sun Apr 05 10:26:16 UTC 2026","passed","Sun Apr 05 10:26:23 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","17315","Can start reserving a room","","Sun Apr 05 10:26:38 UTC 2026","passed","Sun Apr 05 10:26:55 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","1","All the pictures are loaded","","Sun Apr 05 10:26:15 UTC 2026","skipped","Sun Apr 05 10:26:15 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","20346","1st picture of the 1st card is loaded","","Sun Apr 05 10:26:23 UTC 2026","passed","Sun Apr 05 10:26:43 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","9197","Pay online is working","","Sun Apr 05 10:26:32 UTC 2026","passed","Sun Apr 05 10:26:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","17528","Search results via API","","Sun Apr 05 10:26:26 UTC 2026","passed","Sun Apr 05 10:26:44 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","8995","Pay online is loading","","Sun Apr 05 10:26:23 UTC 2026","passed","Sun Apr 05 10:26:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
