"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20777","1st picture of the 1st card is loaded","","Sat Apr 25 03:37:56 UTC 2026","passed","Sat Apr 25 03:38:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","20877","Can start reserving a room","","Sat Apr 25 03:38:12 UTC 2026","passed","Sat Apr 25 03:38:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","21148","Search results via API","","Sat Apr 25 03:38:01 UTC 2026","passed","Sat Apr 25 03:38:22 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7878","Main page can be opened and loaded","","Sat Apr 25 03:37:48 UTC 2026","passed","Sat Apr 25 03:37:56 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","13204","Backend is working","","Sat Apr 25 03:37:48 UTC 2026","passed","Sat Apr 25 03:38:01 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","1","All the pictures are loaded","","Sat Apr 25 03:37:48 UTC 2026","skipped","Sat Apr 25 03:37:48 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","11414","Pay online is loading","","Sat Apr 25 03:37:56 UTC 2026","passed","Sat Apr 25 03:38:07 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","10950","Pay online is working","","Sat Apr 25 03:38:07 UTC 2026","passed","Sat Apr 25 03:38:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","7541","Booking form is loaded","","Sat Apr 25 03:37:48 UTC 2026","passed","Sat Apr 25 03:37:56 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","24487","Search results can be opened and displayed","","Sat Apr 25 03:37:48 UTC 2026","passed","Sat Apr 25 03:38:12 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
