"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16358","Search results via API","","Wed Apr 15 22:08:25 UTC 2026","passed","Wed Apr 15 22:08:41 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","19760","Search results can be opened and displayed","","Wed Apr 15 22:08:15 UTC 2026","passed","Wed Apr 15 22:08:35 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","6717","Booking form is loaded","","Wed Apr 15 22:08:15 UTC 2026","passed","Wed Apr 15 22:08:22 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","9956","Backend is working","","Wed Apr 15 22:08:15 UTC 2026","passed","Wed Apr 15 22:08:25 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","9515","Pay online is loading","","Wed Apr 15 22:08:22 UTC 2026","passed","Wed Apr 15 22:08:31 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","1","All the pictures are loaded","","Wed Apr 15 22:08:15 UTC 2026","skipped","Wed Apr 15 22:08:15 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","13450","Can start reserving a room","","Wed Apr 15 22:08:35 UTC 2026","passed","Wed Apr 15 22:08:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","7145","Main page can be opened and loaded","","Wed Apr 15 22:08:15 UTC 2026","passed","Wed Apr 15 22:08:22 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","10279","Pay online is working","","Wed Apr 15 22:08:31 UTC 2026","passed","Wed Apr 15 22:08:42 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","20853","1st picture of the 1st card is loaded","","Wed Apr 15 22:08:22 UTC 2026","passed","Wed Apr 15 22:08:43 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
