"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7643","Main page can be opened and loaded","","Fri Apr 17 17:42:28 UTC 2026","passed","Fri Apr 17 17:42:36 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","1","All the pictures are loaded","","Fri Apr 17 17:42:28 UTC 2026","skipped","Fri Apr 17 17:42:28 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","7367","Booking form is loaded","","Fri Apr 17 17:42:28 UTC 2026","passed","Fri Apr 17 17:42:36 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","17214","Search results via API","","Fri Apr 17 17:42:39 UTC 2026","passed","Fri Apr 17 17:42:56 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","13228","Pay online is working","","Fri Apr 17 17:42:48 UTC 2026","passed","Fri Apr 17 17:43:01 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","21453","Search results can be opened and displayed","","Fri Apr 17 17:42:28 UTC 2026","passed","Fri Apr 17 17:42:50 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","17843","1st picture of the 1st card is loaded","","Fri Apr 17 17:42:36 UTC 2026","passed","Fri Apr 17 17:42:54 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","10599","Backend is working","","Fri Apr 17 17:42:28 UTC 2026","passed","Fri Apr 17 17:42:39 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","11804","Pay online is loading","","Fri Apr 17 17:42:36 UTC 2026","passed","Fri Apr 17 17:42:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","14107","Can start reserving a room","","Fri Apr 17 17:42:50 UTC 2026","passed","Fri Apr 17 17:43:04 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
