"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7485","Main page can be opened and loaded","","Sat May 02 22:32:32 UTC 2026","passed","Sat May 02 22:32:39 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","7078","Booking form is loaded","","Sat May 02 22:32:32 UTC 2026","passed","Sat May 02 22:32:39 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","16734","Search results via API","","Sat May 02 22:32:43 UTC 2026","passed","Sat May 02 22:32:59 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","15626","Can start reserving a room","","Sat May 02 22:32:51 UTC 2026","passed","Sat May 02 22:33:07 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","11592","Pay online is working","","Sat May 02 22:32:49 UTC 2026","passed","Sat May 02 22:33:00 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","11497","Pay online is loading","","Sat May 02 22:32:39 UTC 2026","passed","Sat May 02 22:32:51 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","16725","Search results can be opened and displayed","","Sat May 02 22:32:32 UTC 2026","passed","Sat May 02 22:32:49 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","10561","Backend is working","","Sat May 02 22:32:32 UTC 2026","passed","Sat May 02 22:32:43 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","15547","1st picture of the 1st card is loaded","","Sat May 02 22:32:39 UTC 2026","passed","Sat May 02 22:32:55 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","4","All the pictures are loaded","","Sat May 02 22:32:32 UTC 2026","skipped","Sat May 02 22:32:32 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
