"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11538","Backend is working","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","7304","Main page can be opened and loaded","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","0","All the pictures are loaded","","2026-07-05","skipped","2026-07-05","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","18265","Search results via API","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","13122","Pay online is working","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","22650","Can start reserving a room","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","13259","Pay online is loading","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","7067","Booking form is loaded","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","17643","1st picture of the 1st card is loaded","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","23050","Search results can be opened and displayed","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
