"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","15655","1st picture of the 1st card is loaded","","Fri May 08 21:52:42 UTC 2026","passed","Fri May 08 21:52:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","19594","Search results can be opened and displayed","","Fri May 08 21:52:35 UTC 2026","passed","Fri May 08 21:52:54 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","11142","Pay online is loading","","Fri May 08 21:52:42 UTC 2026","passed","Fri May 08 21:52:53 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","7002","Main page can be opened and loaded","","Fri May 08 21:52:35 UTC 2026","passed","Fri May 08 21:52:42 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","9632","Backend is working","","Fri May 08 21:52:35 UTC 2026","passed","Fri May 08 21:52:44 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","9509","Pay online is working","","Fri May 08 21:52:53 UTC 2026","passed","Fri May 08 21:53:03 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","6718","Booking form is loaded","","Fri May 08 21:52:35 UTC 2026","passed","Fri May 08 21:52:42 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","15756","Search results via API","","Fri May 08 21:52:44 UTC 2026","passed","Fri May 08 21:53:00 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","2","All the pictures are loaded","","Fri May 08 21:52:35 UTC 2026","skipped","Fri May 08 21:52:35 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","15959","Can start reserving a room","","Fri May 08 21:52:54 UTC 2026","passed","Fri May 08 21:53:10 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
