"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Can start reserving a room","","Sun May 24 14:47:52 UTC 2026","skipped","Sun May 24 14:47:52 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","6763","Booking form is loaded","","Sun May 24 14:47:26 UTC 2026","passed","Sun May 24 14:47:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","9502","Pay online is working","","Sun May 24 14:47:44 UTC 2026","passed","Sun May 24 14:47:54 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","1","All the pictures are loaded","","Sun May 24 14:47:25 UTC 2026","skipped","Sun May 24 14:47:25 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","7091","Main page can be opened and loaded","","Sun May 24 14:47:25 UTC 2026","passed","Sun May 24 14:47:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","11927","Pay online is loading","","Sun May 24 14:47:32 UTC 2026","passed","Sun May 24 14:47:44 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","10933","Backend is working","","Sun May 24 14:47:25 UTC 2026","passed","Sun May 24 14:47:36 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","19913","Search results can be opened and displayed","","Sun May 24 14:48:24 UTC 2026","passed","Sun May 24 14:48:43 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","15619","Search results via API","","Sun May 24 14:47:36 UTC 2026","passed","Sun May 24 14:47:52 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","21246","1st picture of the 1st card is loaded","","Sun May 24 14:47:32 UTC 2026","passed","Sun May 24 14:47:54 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
