"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9578","Pay online is working","","Sat Apr 04 11:52:47 UTC 2026","passed","Sat Apr 04 11:52:56 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","1","All the pictures are loaded","","Sat Apr 04 11:52:31 UTC 2026","skipped","Sat Apr 04 11:52:31 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","7343","Booking form is loaded","","Sat Apr 04 11:52:31 UTC 2026","passed","Sat Apr 04 11:52:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","8390","Pay online is loading","","Sat Apr 04 11:52:38 UTC 2026","passed","Sat Apr 04 11:52:47 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","11316","Backend is working","","Sat Apr 04 11:52:31 UTC 2026","passed","Sat Apr 04 11:52:42 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","21743","Search results can be opened and displayed","","Sat Apr 04 11:52:31 UTC 2026","passed","Sat Apr 04 11:52:53 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","15113","Search results via API","","Sat Apr 04 11:52:42 UTC 2026","passed","Sat Apr 04 11:52:57 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7360","Main page can be opened and loaded","","Sat Apr 04 11:52:31 UTC 2026","passed","Sat Apr 04 11:52:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","23795","Can start reserving a room","","Sat Apr 04 11:52:53 UTC 2026","passed","Sat Apr 04 11:53:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","17898","1st picture of the 1st card is loaded","","Sat Apr 04 11:52:38 UTC 2026","passed","Sat Apr 04 11:52:56 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
