"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7776","Main page can be opened and loaded","","Sat Mar 14 01:16:10 UTC 2026","passed","Sat Mar 14 01:16:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","7517","Booking form is loaded","","Sat Mar 14 01:16:10 UTC 2026","passed","Sat Mar 14 01:16:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","20201","Search results via API","","Sat Mar 14 01:16:23 UTC 2026","passed","Sat Mar 14 01:16:43 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","92594","Can start reserving a room","","Sat Mar 14 01:32:26 UTC 2026","broken","Sat Mar 14 01:33:59 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","0","All the pictures are loaded","","Sat Mar 14 01:16:10 UTC 2026","skipped","Sat Mar 14 01:16:10 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","18715","1st picture of the 1st card is loaded","","Sat Mar 14 01:16:18 UTC 2026","passed","Sat Mar 14 01:16:36 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","92594","Search results can be opened and displayed","","Sat Mar 14 01:32:26 UTC 2026","broken","Sat Mar 14 01:33:59 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","12760","Backend is working","","Sat Mar 14 01:16:10 UTC 2026","passed","Sat Mar 14 01:16:23 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","11685","Pay online is working","","Sat Mar 14 01:16:29 UTC 2026","passed","Sat Mar 14 01:16:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","10880","Pay online is loading","","Sat Mar 14 01:16:18 UTC 2026","passed","Sat Mar 14 01:16:29 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
