"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","3","All the pictures are loaded","","Sat Mar 14 13:40:32 UTC 2026","skipped","Sat Mar 14 13:40:32 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","7532","Booking form is loaded","","Sat Mar 14 13:40:33 UTC 2026","passed","Sat Mar 14 13:40:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","11676","Backend is working","","Sat Mar 14 13:40:32 UTC 2026","passed","Sat Mar 14 13:40:44 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","14198","Search results via API","","Sat Mar 14 13:40:44 UTC 2026","passed","Sat Mar 14 13:40:58 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","12314","Pay online is working","","Sat Mar 14 13:45:36 UTC 2026","passed","Sat Mar 14 13:45:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","12317","Pay online is loading","","Sat Mar 14 13:45:36 UTC 2026","passed","Sat Mar 14 13:45:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","7831","Main page can be opened and loaded","","Sat Mar 14 13:40:32 UTC 2026","passed","Sat Mar 14 13:40:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","21067","1st picture of the 1st card is loaded","","Sat Mar 14 13:45:36 UTC 2026","passed","Sat Mar 14 13:45:57 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","62318","Can start reserving a room","","Sat Mar 14 13:44:31 UTC 2026","passed","Sat Mar 14 13:45:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","22362","Search results can be opened and displayed","","Sat Mar 14 13:45:36 UTC 2026","passed","Sat Mar 14 13:45:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
