"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27238","Search results can be opened and displayed","","Tue May 26 23:58:31 UTC 2026","passed","Tue May 26 23:58:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7179","Pay online is working","","Tue May 26 23:58:50 UTC 2026","passed","Tue May 26 23:58:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","6305","Booking form is loaded","","Tue May 26 23:58:31 UTC 2026","passed","Tue May 26 23:58:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","11007","Backend is working","","Tue May 26 23:58:31 UTC 2026","passed","Tue May 26 23:58:42 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","14992","Search results via API","","Tue May 26 23:58:42 UTC 2026","passed","Tue May 26 23:58:57 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","21056","Can start reserving a room","","Tue May 26 23:58:57 UTC 2026","passed","Tue May 26 23:59:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","3","All the pictures are loaded","","Tue May 26 23:58:31 UTC 2026","skipped","Tue May 26 23:58:31 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","21080","1st picture of the 1st card is loaded","","Tue May 26 23:58:38 UTC 2026","passed","Tue May 26 23:58:59 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","12655","Pay online is loading","","Tue May 26 23:58:38 UTC 2026","passed","Tue May 26 23:58:50 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","6670","Main page can be opened and loaded","","Tue May 26 23:58:31 UTC 2026","passed","Tue May 26 23:58:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
