"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6668","Booking form is loaded","","2026-05-29","passed","2026-05-29","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","12720","Backend is working","","2026-05-29","passed","2026-05-29","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","10121","Pay online is working","","2026-05-29","passed","2026-05-29","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","21248","1st picture of the 1st card is loaded","","2026-05-29","passed","2026-05-29","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","25023","Can start reserving a room","","2026-05-29","passed","2026-05-29","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","21069","Search results can be opened and displayed","","2026-05-29","passed","2026-05-29","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7027","Main page can be opened and loaded","","2026-05-29","passed","2026-05-29","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","1","All the pictures are loaded","","2026-05-29","skipped","2026-05-29","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","9759","Pay online is loading","","2026-05-29","passed","2026-05-29","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","20997","Search results via API","","2026-05-29","passed","2026-05-29","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
