"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16168","Can start reserving a room","","Sun Mar 29 04:21:53 UTC 2026","passed","Sun Mar 29 04:22:09 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","6934","Main page can be opened and loaded","","Sun Mar 29 04:21:33 UTC 2026","passed","Sun Mar 29 04:21:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","9012","Pay online is working","","Sun Mar 29 04:21:48 UTC 2026","passed","Sun Mar 29 04:21:57 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","17259","1st picture of the 1st card is loaded","","Sun Mar 29 04:21:40 UTC 2026","passed","Sun Mar 29 04:21:57 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","6635","Booking form is loaded","","Sun Mar 29 04:21:33 UTC 2026","passed","Sun Mar 29 04:21:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","1","All the pictures are loaded","","Sun Mar 29 04:21:33 UTC 2026","skipped","Sun Mar 29 04:21:33 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","20035","Search results can be opened and displayed","","Sun Mar 29 04:21:33 UTC 2026","passed","Sun Mar 29 04:21:53 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","9690","Backend is working","","Sun Mar 29 04:21:33 UTC 2026","passed","Sun Mar 29 04:21:43 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","7668","Pay online is loading","","Sun Mar 29 04:21:40 UTC 2026","passed","Sun Mar 29 04:21:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","14950","Search results via API","","Sun Mar 29 04:21:43 UTC 2026","passed","Sun Mar 29 04:21:58 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
