"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12148","Backend is working","","Thu May 14 14:28:15 UTC 2026","passed","Thu May 14 14:28:28 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","63188","Reservation is working","","Thu May 14 14:39:38 UTC 2026","failed","Thu May 14 14:40:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomComplete"
"","63204","Can start reserving a room","","Thu May 14 14:39:38 UTC 2026","failed","Thu May 14 14:40:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","15899","1st picture of the 1st card is loaded","","Thu May 14 14:28:22 UTC 2026","passed","Thu May 14 14:28:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","19087","Search results via API","","Thu May 14 14:28:28 UTC 2026","passed","Thu May 14 14:28:47 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","6693","Pay online is working","","Thu May 14 14:28:40 UTC 2026","passed","Thu May 14 14:28:46 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","6647","Pay online is loading","","Thu May 14 14:28:33 UTC 2026","passed","Thu May 14 14:28:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","6725","Booking form is loaded","","Thu May 14 14:28:16 UTC 2026","passed","Thu May 14 14:28:22 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","6957","Main page can be opened and loaded","","Thu May 14 14:28:15 UTC 2026","passed","Thu May 14 14:28:22 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","1","All the pictures are loaded","","Thu May 14 14:28:15 UTC 2026","skipped","Thu May 14 14:28:15 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","17594","Search results can be opened and displayed","","Thu May 14 14:28:15 UTC 2026","passed","Thu May 14 14:28:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
