"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16239","Search results can be opened and displayed","","Fri May 22 23:04:20 UTC 2026","passed","Fri May 22 23:04:36 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7948","Pay online is working","","Fri May 22 23:03:41 UTC 2026","passed","Fri May 22 23:03:49 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","6683","Booking form is loaded","","Fri May 22 23:03:22 UTC 2026","passed","Fri May 22 23:03:29 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","6872","Main page can be opened and loaded","","Fri May 22 23:03:22 UTC 2026","passed","Fri May 22 23:03:28 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","21255","Search results via API","","Fri May 22 23:03:33 UTC 2026","passed","Fri May 22 23:03:55 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","11788","Backend is working","","Fri May 22 23:03:22 UTC 2026","passed","Fri May 22 23:03:33 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","22188","1st picture of the 1st card is loaded","","Fri May 22 23:03:28 UTC 2026","passed","Fri May 22 23:03:51 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","2","All the pictures are loaded","","Fri May 22 23:03:22 UTC 2026","skipped","Fri May 22 23:03:22 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","1","Can start reserving a room","","Fri May 22 23:03:49 UTC 2026","skipped","Fri May 22 23:03:49 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","12503","Pay online is loading","","Fri May 22 23:03:29 UTC 2026","passed","Fri May 22 23:03:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
