"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","28610","1st picture of the 1st card is loaded","","Thu Mar 19 18:10:41 UTC 2026","passed","Thu Mar 19 18:11:10 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","11436","Pay online is loading","","Thu Mar 19 18:10:41 UTC 2026","passed","Thu Mar 19 18:10:53 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","10754","Main page can be opened and loaded","","Thu Mar 19 18:10:30 UTC 2026","passed","Thu Mar 19 18:10:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","26729","Can start reserving a room","","Thu Mar 19 18:11:01 UTC 2026","passed","Thu Mar 19 18:11:28 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","10386","Booking form is loaded","","Thu Mar 19 18:10:31 UTC 2026","passed","Thu Mar 19 18:10:41 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","15927","Backend is working","","Thu Mar 19 18:10:30 UTC 2026","passed","Thu Mar 19 18:10:46 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","0","All the pictures are loaded","","Thu Mar 19 18:10:30 UTC 2026","skipped","Thu Mar 19 18:10:30 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","30854","Search results can be opened and displayed","","Thu Mar 19 18:10:30 UTC 2026","passed","Thu Mar 19 18:11:01 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","16730","Pay online is working","","Thu Mar 19 18:10:53 UTC 2026","passed","Thu Mar 19 18:11:09 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","25307","Search results via API","","Thu Mar 19 18:10:46 UTC 2026","passed","Thu Mar 19 18:11:11 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
