"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6419","Main page can be opened and loaded","","Wed May 06 05:41:38 UTC 2026","passed","Wed May 06 05:41:45 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","1","All the pictures are loaded","","Wed May 06 05:41:38 UTC 2026","skipped","Wed May 06 05:41:38 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","8779","Backend is working","","Wed May 06 05:41:38 UTC 2026","passed","Wed May 06 05:41:47 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","13190","Can start reserving a room","","Wed May 06 05:41:58 UTC 2026","passed","Wed May 06 05:42:11 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","13266","1st picture of the 1st card is loaded","","Wed May 06 05:41:45 UTC 2026","passed","Wed May 06 05:41:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","10495","Pay online is working","","Wed May 06 05:41:55 UTC 2026","passed","Wed May 06 05:42:06 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","9435","Pay online is loading","","Wed May 06 05:41:55 UTC 2026","passed","Wed May 06 05:42:05 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","4370","Booking form is loaded","","Wed May 06 05:41:53 UTC 2026","passed","Wed May 06 05:41:58 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","17083","Search results via API","","Wed May 06 05:41:38 UTC 2026","passed","Wed May 06 05:41:55 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","14597","Search results can be opened and displayed","","Wed May 06 05:41:39 UTC 2026","passed","Wed May 06 05:41:53 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
