"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25867","Pay online is working","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","18337","Search results can be opened and displayed","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","2","All the pictures are loaded","","2026-07-05","skipped","2026-07-05","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","20429","Can start reserving a room","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","19977","1st picture of the 1st card is loaded","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","15842","Search results via API","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","11269","Backend is working","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","6957","Booking form is loaded","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","11570","Pay online is loading","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","7224","Main page can be opened and loaded","","2026-07-05","passed","2026-07-05","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
