"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6437","Booking form is loaded","","2026-06-25","passed","2026-06-25","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","10630","Pay online is loading","","2026-06-25","passed","2026-06-25","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","9658","Pay online is working","","2026-06-25","passed","2026-06-25","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","11987","Backend is working","","2026-06-25","passed","2026-06-25","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","6836","Main page can be opened and loaded","","2026-06-25","passed","2026-06-25","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","19742","1st picture of the 1st card is loaded","","2026-06-25","passed","2026-06-25","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","17175","Search results via API","","2026-06-25","passed","2026-06-25","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","22107","Search results can be opened and displayed","","2026-06-25","passed","2026-06-25","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","1","All the pictures are loaded","","2026-06-25","skipped","2026-06-25","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","25548","Can start reserving a room","","2026-06-25","passed","2026-06-25","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
