"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","12965","Pay online is loading","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","1","All the pictures are loaded","","2026-06-19","skipped","2026-06-19","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","20705","Search results can be opened and displayed","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7753","Main page can be opened and loaded","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","7154","Booking form is loaded","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","19031","1st picture of the 1st card is loaded","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","23111","Search results via API","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","13200","Backend is working","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","26144","Can start reserving a room","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","10933","Pay online is working","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
