"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13801","Backend is working","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","7310","Booking form is loaded","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","12893","Pay online is working","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","9768","Pay online is loading","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","21888","Search results can be opened and displayed","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7561","Main page can be opened and loaded","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","26657","Can start reserving a room","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","2","All the pictures are loaded","","2026-06-19","skipped","2026-06-19","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","27716","1st picture of the 1st card is loaded","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","22704","Search results via API","","2026-06-19","passed","2026-06-19","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
