"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9535","Backend is working","","Sun Mar 22 09:55:29 UTC 2026","passed","Sun Mar 22 09:55:39 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","6503","Booking form is loaded","","Sun Mar 22 09:55:29 UTC 2026","passed","Sun Mar 22 09:55:36 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","6828","Main page can be opened and loaded","","Sun Mar 22 09:55:29 UTC 2026","passed","Sun Mar 22 09:55:36 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","19315","Search results can be opened and displayed","","Sun Mar 22 09:55:29 UTC 2026","passed","Sun Mar 22 09:55:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","8062","Pay online is working","","Sun Mar 22 09:55:43 UTC 2026","passed","Sun Mar 22 09:55:51 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","1","All the pictures are loaded","","Sun Mar 22 09:55:29 UTC 2026","skipped","Sun Mar 22 09:55:29 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","15944","1st picture of the 1st card is loaded","","Sun Mar 22 09:55:36 UTC 2026","passed","Sun Mar 22 09:55:52 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","16205","Can start reserving a room","","Sun Mar 22 09:55:48 UTC 2026","passed","Sun Mar 22 09:56:05 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","14734","Search results via API","","Sun Mar 22 09:55:39 UTC 2026","passed","Sun Mar 22 09:55:53 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","6791","Pay online is loading","","Sun Mar 22 09:55:36 UTC 2026","passed","Sun Mar 22 09:55:43 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
