"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17740","1st picture of the 1st card is loaded","","Mon Mar 16 04:20:47 UTC 2026","passed","Mon Mar 16 04:21:05 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","1","All the pictures are loaded","","Mon Mar 16 04:20:39 UTC 2026","skipped","Mon Mar 16 04:20:39 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","10594","Backend is working","","Mon Mar 16 04:20:39 UTC 2026","passed","Mon Mar 16 04:20:50 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","7759","Pay online is loading","","Mon Mar 16 04:20:47 UTC 2026","passed","Mon Mar 16 04:20:55 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","15727","Search results via API","","Mon Mar 16 04:20:50 UTC 2026","passed","Mon Mar 16 04:21:06 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7440","Booking form is loaded","","Mon Mar 16 04:20:40 UTC 2026","passed","Mon Mar 16 04:20:47 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","7707","Main page can be opened and loaded","","Mon Mar 16 04:20:39 UTC 2026","passed","Mon Mar 16 04:20:47 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","20822","Search results can be opened and displayed","","Mon Mar 16 04:20:39 UTC 2026","passed","Mon Mar 16 04:21:00 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","10067","Pay online is working","","Mon Mar 16 04:20:55 UTC 2026","passed","Mon Mar 16 04:21:05 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","17971","Can start reserving a room","","Mon Mar 16 04:21:00 UTC 2026","passed","Mon Mar 16 04:21:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
