"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","All the pictures are loaded","","Wed May 20 11:25:18 UTC 2026","skipped","Wed May 20 11:25:18 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","6798","Booking form is loaded","","Wed May 20 11:25:18 UTC 2026","passed","Wed May 20 11:25:25 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","10888","Pay online is working","","Wed May 20 11:25:36 UTC 2026","passed","Wed May 20 11:25:47 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","19686","Search results can be opened and displayed","","Wed May 20 11:25:18 UTC 2026","passed","Wed May 20 11:25:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","0","Can start reserving a room","","Wed May 20 11:25:38 UTC 2026","skipped","Wed May 20 11:25:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","20004","1st picture of the 1st card is loaded","","Wed May 20 11:26:25 UTC 2026","passed","Wed May 20 11:26:45 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","10631","Backend is working","","Wed May 20 11:25:18 UTC 2026","passed","Wed May 20 11:25:29 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","17394","Search results via API","","Wed May 20 11:25:29 UTC 2026","passed","Wed May 20 11:25:46 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","10464","Pay online is loading","","Wed May 20 11:25:25 UTC 2026","passed","Wed May 20 11:25:36 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","6997","Main page can be opened and loaded","","Wed May 20 11:25:18 UTC 2026","passed","Wed May 20 11:25:25 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
