"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","Can start reserving a room","","Sun Apr 19 15:31:44 UTC 2026","skipped","Sun Apr 19 15:31:44 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","11996","Backend is working","","Sun Apr 19 15:31:25 UTC 2026","passed","Sun Apr 19 15:31:37 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","11448","Pay online is working","","Sun Apr 19 15:32:37 UTC 2026","passed","Sun Apr 19 15:32:48 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","17198","Search results can be opened and displayed","","Sun Apr 19 15:31:25 UTC 2026","passed","Sun Apr 19 15:31:42 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","11278","Pay online is loading","","Sun Apr 19 15:31:33 UTC 2026","passed","Sun Apr 19 15:31:44 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","7460","Booking form is loaded","","Sun Apr 19 15:31:25 UTC 2026","passed","Sun Apr 19 15:31:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","18160","Search results via API","","Sun Apr 19 15:31:37 UTC 2026","passed","Sun Apr 19 15:31:55 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7779","Main page can be opened and loaded","","Sun Apr 19 15:31:25 UTC 2026","passed","Sun Apr 19 15:31:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","15912","1st picture of the 1st card is loaded","","Sun Apr 19 15:31:33 UTC 2026","passed","Sun Apr 19 15:31:49 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","1","All the pictures are loaded","","Sun Apr 19 15:31:25 UTC 2026","skipped","Sun Apr 19 15:31:25 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
