"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7193","Booking form is loaded","","Sun Mar 22 10:52:15 UTC 2026","passed","Sun Mar 22 10:52:22 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","6336","Pay online is loading","","Sun Mar 22 10:52:22 UTC 2026","passed","Sun Mar 22 10:52:28 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","21894","Search results can be opened and displayed","","Sun Mar 22 10:52:15 UTC 2026","passed","Sun Mar 22 10:52:37 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","11631","Backend is working","","Sun Mar 22 10:52:15 UTC 2026","passed","Sun Mar 22 10:52:26 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","17587","1st picture of the 1st card is loaded","","Sun Mar 22 10:52:22 UTC 2026","passed","Sun Mar 22 10:52:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","19291","Search results via API","","Sun Mar 22 10:52:26 UTC 2026","passed","Sun Mar 22 10:52:46 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","17572","Can start reserving a room","","Sun Mar 22 10:52:37 UTC 2026","passed","Sun Mar 22 10:52:54 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","3","All the pictures are loaded","","Sun Mar 22 10:52:15 UTC 2026","skipped","Sun Mar 22 10:52:15 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","8189","Pay online is working","","Sun Mar 22 10:52:28 UTC 2026","passed","Sun Mar 22 10:52:37 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","7463","Main page can be opened and loaded","","Sun Mar 22 10:52:15 UTC 2026","passed","Sun Mar 22 10:52:22 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
