"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8882","Pay online is loading","","Tue Apr 14 08:52:24 UTC 2026","passed","Tue Apr 14 08:52:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","9801","Pay online is working","","Tue Apr 14 08:52:30 UTC 2026","passed","Tue Apr 14 08:52:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","16465","Search results via API","","Tue Apr 14 08:52:14 UTC 2026","passed","Tue Apr 14 08:52:30 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7274","Booking form is loaded","","Tue Apr 14 08:52:02 UTC 2026","passed","Tue Apr 14 08:52:09 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","21980","Search results can be opened and displayed","","Tue Apr 14 08:52:02 UTC 2026","passed","Tue Apr 14 08:52:24 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7535","Main page can be opened and loaded","","Tue Apr 14 08:52:02 UTC 2026","passed","Tue Apr 14 08:52:09 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","2","All the pictures are loaded","","Tue Apr 14 08:52:02 UTC 2026","skipped","Tue Apr 14 08:52:02 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","12237","Backend is working","","Tue Apr 14 08:52:02 UTC 2026","passed","Tue Apr 14 08:52:14 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","14888","Can start reserving a room","","Tue Apr 14 08:52:27 UTC 2026","passed","Tue Apr 14 08:52:42 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","24202","Reservation is working","","Tue Apr 14 08:52:09 UTC 2026","passed","Tue Apr 14 08:52:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomComplete"
"","17556","1st picture of the 1st card is loaded","","Tue Apr 14 08:52:09 UTC 2026","passed","Tue Apr 14 08:52:27 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
