"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13209","1st picture of the 1st card is loaded","","Mon Mar 30 08:08:08 UTC 2026","passed","Mon Mar 30 08:08:21 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","14887","Search results via API","","Mon Mar 30 08:08:11 UTC 2026","passed","Mon Mar 30 08:08:25 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","17242","Search results can be opened and displayed","","Mon Mar 30 08:08:01 UTC 2026","passed","Mon Mar 30 08:08:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","8563","Pay online is loading","","Mon Mar 30 08:08:08 UTC 2026","passed","Mon Mar 30 08:08:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","13553","Can start reserving a room","","Mon Mar 30 08:08:18 UTC 2026","passed","Mon Mar 30 08:08:32 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","9836","Backend is working","","Mon Mar 30 08:08:01 UTC 2026","passed","Mon Mar 30 08:08:11 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","7057","Main page can be opened and loaded","","Mon Mar 30 08:08:01 UTC 2026","passed","Mon Mar 30 08:08:08 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","10339","Pay online is working","","Mon Mar 30 08:08:16 UTC 2026","passed","Mon Mar 30 08:08:27 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","6732","Booking form is loaded","","Mon Mar 30 08:08:01 UTC 2026","passed","Mon Mar 30 08:08:08 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","1","All the pictures are loaded","","Mon Mar 30 08:08:01 UTC 2026","skipped","Mon Mar 30 08:08:01 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
