"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6907","Main page can be opened and loaded","","Sat Mar 21 10:51:09 UTC 2026","passed","Sat Mar 21 10:51:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","1","All the pictures are loaded","","Sat Mar 21 10:51:09 UTC 2026","skipped","Sat Mar 21 10:51:09 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","14533","Search results via API","","Sat Mar 21 10:51:19 UTC 2026","passed","Sat Mar 21 10:51:33 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","15300","Can start reserving a room","","Sat Mar 21 10:51:25 UTC 2026","passed","Sat Mar 21 10:51:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","7917","Pay online is loading","","Sat Mar 21 10:51:16 UTC 2026","passed","Sat Mar 21 10:51:24 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","11851","1st picture of the 1st card is loaded","","Sat Mar 21 10:51:16 UTC 2026","passed","Sat Mar 21 10:51:27 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","15825","Search results can be opened and displayed","","Sat Mar 21 10:51:09 UTC 2026","passed","Sat Mar 21 10:51:25 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","9907","Backend is working","","Sat Mar 21 10:51:09 UTC 2026","passed","Sat Mar 21 10:51:19 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","6593","Booking form is loaded","","Sat Mar 21 10:51:09 UTC 2026","passed","Sat Mar 21 10:51:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","9707","Pay online is working","","Sat Mar 21 10:51:24 UTC 2026","passed","Sat Mar 21 10:51:33 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
