"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","20599","Search results via API","","Sun Apr 26 19:41:01 UTC 2026","passed","Sun Apr 26 19:41:21 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7641","Booking form is loaded","","Sun Apr 26 19:40:49 UTC 2026","passed","Sun Apr 26 19:40:56 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","19487","Can start reserving a room","","Sun Apr 26 19:41:16 UTC 2026","passed","Sun Apr 26 19:41:35 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","10170","Pay online is loading","","Sun Apr 26 19:40:56 UTC 2026","passed","Sun Apr 26 19:41:07 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","12216","Backend is working","","Sun Apr 26 19:40:48 UTC 2026","passed","Sun Apr 26 19:41:01 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","22009","1st picture of the 1st card is loaded","","Sun Apr 26 19:40:56 UTC 2026","passed","Sun Apr 26 19:41:18 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","12097","Pay online is working","","Sun Apr 26 19:41:07 UTC 2026","passed","Sun Apr 26 19:41:19 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","27183","Search results can be opened and displayed","","Sun Apr 26 19:40:48 UTC 2026","passed","Sun Apr 26 19:41:16 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","7953","Main page can be opened and loaded","","Sun Apr 26 19:40:48 UTC 2026","passed","Sun Apr 26 19:40:56 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","1","All the pictures are loaded","","Sun Apr 26 19:40:48 UTC 2026","skipped","Sun Apr 26 19:40:48 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
