"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7169","Main page can be opened and loaded","","2026-07-02","passed","2026-07-02","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","25674","Pay online is working","","2026-07-02","passed","2026-07-02","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","6908","Booking form is loaded","","2026-07-02","passed","2026-07-02","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","13327","Backend is working","","2026-07-02","passed","2026-07-02","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","1","All the pictures are loaded","","2026-07-02","skipped","2026-07-02","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","17020","Search results via API","","2026-07-02","passed","2026-07-02","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","23893","Search results can be opened and displayed","","2026-07-02","passed","2026-07-02","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","11494","Pay online is loading","","2026-07-02","passed","2026-07-02","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","19183","1st picture of the 1st card is loaded","","2026-07-02","passed","2026-07-02","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","29363","Can start reserving a room","","2026-07-02","passed","2026-07-02","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
