"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","16249","1st picture of the 1st card is loaded","","Mon May 18 20:10:31 UTC 2026","passed","Mon May 18 20:10:47 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","7481","Booking form is loaded","","Mon May 18 20:10:23 UTC 2026","passed","Mon May 18 20:10:31 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","12518","Backend is working","","Mon May 18 20:10:23 UTC 2026","passed","Mon May 18 20:10:36 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","7685","Main page can be opened and loaded","","Mon May 18 20:10:23 UTC 2026","passed","Mon May 18 20:10:31 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","0","Can start reserving a room","","Mon May 18 20:10:42 UTC 2026","skipped","Mon May 18 20:10:42 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","6951","Pay online is working","","Mon May 18 20:10:38 UTC 2026","passed","Mon May 18 20:10:45 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","18496","Search results via API","","Mon May 18 20:10:36 UTC 2026","passed","Mon May 18 20:10:54 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","6806","Pay online is loading","","Mon May 18 20:10:31 UTC 2026","passed","Mon May 18 20:10:38 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","1","All the pictures are loaded","","Mon May 18 20:10:23 UTC 2026","skipped","Mon May 18 20:10:23 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","19010","Search results can be opened and displayed","","Mon May 18 20:10:23 UTC 2026","passed","Mon May 18 20:10:42 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
