"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19994","Search results can be opened and displayed","","Thu May 28 02:14:19 UTC 2026","passed","Thu May 28 02:14:39 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
"","19936","Search results via API","","Thu May 28 02:14:32 UTC 2026","passed","Thu May 28 02:14:52 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","9167","Pay online is working","","Thu May 28 02:14:34 UTC 2026","passed","Thu May 28 02:14:43 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","0","All the pictures are loaded","","Thu May 28 02:14:19 UTC 2026","skipped","Thu May 28 02:14:19 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","24305","Can start reserving a room","","Thu May 28 02:14:39 UTC 2026","passed","Thu May 28 02:15:03 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","7833","Pay online is loading","","Thu May 28 02:14:26 UTC 2026","passed","Thu May 28 02:14:34 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","18625","1st picture of the 1st card is loaded","","Thu May 28 02:14:26 UTC 2026","passed","Thu May 28 02:14:45 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","12585","Backend is working","","Thu May 28 02:14:19 UTC 2026","passed","Thu May 28 02:14:32 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","6799","Booking form is loaded","","Thu May 28 02:14:19 UTC 2026","passed","Thu May 28 02:14:26 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","6987","Main page can be opened and loaded","","Thu May 28 02:14:19 UTC 2026","passed","Thu May 28 02:14:26 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
