"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9458","Pay online is loading","","Fri Apr 24 23:04:26 UTC 2026","passed","Fri Apr 24 23:04:35 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormLoads"
"","1","All the pictures are loaded","","Fri Apr 24 23:04:18 UTC 2026","skipped","Fri Apr 24 23:04:18 UTC 2026","","smokeTests.PositiveNoRetryTests","smokeTests.PositiveNoRetryTests","checkSearchAllPics"
"","19984","1st picture of the 1st card is loaded","","Fri Apr 24 23:04:26 UTC 2026","passed","Fri Apr 24 23:04:46 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","checkSearchFirstPic"
"","21015","Search results via API","","Fri Apr 24 23:04:31 UTC 2026","passed","Fri Apr 24 23:04:52 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","getHTMLWithSearchResults"
"","7607","Main page can be opened and loaded","","Fri Apr 24 23:04:18 UTC 2026","passed","Fri Apr 24 23:04:26 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","mainPageCanBeOpenedAndLoaded"
"","19234","Can start reserving a room","","Fri Apr 24 23:04:40 UTC 2026","passed","Fri Apr 24 23:05:00 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","reserveARoomOpens"
"","12693","Backend is working","","Fri Apr 24 23:04:18 UTC 2026","passed","Fri Apr 24 23:04:31 UTC 2026","","smokeTests.PositiveAPITests","smokeTests.PositiveAPITests","checkBackend200OK"
"","7332","Booking form is loaded","","Fri Apr 24 23:04:19 UTC 2026","passed","Fri Apr 24 23:04:26 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","openBookingForm"
"","9457","Pay online is working","","Fri Apr 24 23:04:35 UTC 2026","passed","Fri Apr 24 23:04:45 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","payOnlineFormWorks"
"","22048","Search results can be opened and displayed","","Fri Apr 24 23:04:18 UTC 2026","passed","Fri Apr 24 23:04:40 UTC 2026","","smokeTests.PositiveTests","smokeTests.PositiveTests","searchResultsCanBeLoaded"
